190	360.556407968352
192	439.035721979006
194	519.938291160806
196	566.051890762819
198	655.921919297781
200	715.623284240905
202	738.848409659833
204	745.90746457226
206	733.157699263034
208	685.786392120749
210	664.298710954822
212	618.514298431192
214	581.740882024559
216	527.484605773516
218	468.923097728704
220	390.923089176261
222	325.306973873991
224	291.962826866281
226	280.07545905651
228	262.419283897508
230	235.143986417786
232	216.940938153313
234	207.585718028131
236	180.879212850239
238	141.524190454006
240	115.772396882494
242	105.746107835036
244	102.683511182744
246	101.945625017436
248	101.294556333558
250	100.472945682677
252	98.865246719349
254	96.5961515413816
256	93.7430136768207
258	90.5457003780761
260	87.2326523978111
262	83.8989138870297
264	80.8568643223803
266	78.2041120208672
268	76.0015818857275
270	73.7543725718127
272	71.3186172160576
274	69.4922434384472
276	67.7180522408746
278	65.6381470307741
280	62.2409950894505
282	57.4433061059862
284	53.4324737873605
286	49.747785763388
288	44.4377657012142
290	37.0155426350167
292	29.4068909118744
294	22.6202444855717
296	16.1722205306631
298	10.4721065062565
300	6.38862250899984
302	3.8169905710256
304	2.24508929377265
306	1.39893474108787
308	0.953518053415197
310	0.771392469000158
312	0.629220425503925
314	0.54734032754136
316	0.518172066811753
318	0.533512477290729
320	0.499184119158311
322	0.533646162629929
324	0.518845977669247
326	0.485352921432484
328	0.546346768414111
330	0.496830559204193
332	0.509672328729609
334	0.570801499176595
336	0.450851562933035
338	0.473257069092709
340	0.418312465904185
342	0.460739577324022
344	0.436199307886855
346	0.443570875605155
348	0.403223614625027
350	0.419285512843
352	0.483540869008436
354	0.341968450909502
356	0.337989727359285
358	0.296670131669105
360	0.25664479809078
362	0.333564578819133
364	0.317639570969802
366	0.304812188465441
368	0.229756167969479
370	0.217751552134508
372	0.244015557628857
374	0.278960990763316
376	0.176755593195168
378	0.149970948473565
380	0.2532946876486
382	0.200875718883831
384	0.140296958826477
386	0.213375547379144
388	0.168981758670366
390	0.15501010943207
392	0.142304731715162
394	0.14121665983079
396	0.142271328186081
398	0.14543682893236
400	0.225881714710466
